Total_Return,Annual_Return,Buy_Hold_Return,Sharpe_Ratio,Max_Drawdown,Win_Rate,Total_Trades,Final_Capital,Strategy
-12.718839235091373,-3.9942535266934254,-21.99560993212727,-0.3439677829782043,-21.98394397945855,23.42449464922711,24,872811.6076490863,MA_Cross_5_20
-13.944778191806229,-4.400320862385643,-21.99560993212727,-0.3592284038206799,-16.79707450541502,21.759809750297265,9,860552.2180819378,MA_Cross_10_60
3.0007621149644725,0.8898673481452013,-21.99560993212727,0.14163012655094703,-13.50430059162712,6.658739595719382,27,1030007.6211496447,RSI_30_70
-8.696022961850902,-2.6892090490664766,-21.99560993212727,-0.1760445799727455,-24.455329018249458,26.397146254458974,34,913039.7703814909,MACD
-3.0704678574168143,-0.9301133041558107,-21.99560993212727,-0.06649137180357162,-11.155085179548662,4.280618311533888,37,969295.3214258319,Bollinger
-15.829710829966837,-5.032644861923075,-21.99560993212727,-0.6399616720755875,-19.137349398280904,13.793103448275861,60,841702.8917003316,Multi_Factor
