Date,Open,High,Low,Close,Volume,MA_5,MA_10,MA_20,MA_60,MA_120,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,RSI,Stochastic,Returns
2021-07-09,14330.257771614404,14394.298112291952,14147.989109685997,14354.888671875,4066334,14536.17265625,14440.6048828125,14258.82900390625,14015.612320963543,14072.378605143229,171.21278388562132,162.42410122189912,8.788682663722199,14258.82900390625,14753.222164399636,13764.435843412864,56.01370918462233,38.848808421751215,-0.0030790503449146245
2021-07-12,14418.929192185891,14463.264813207305,14310.553229689107,14364.7412109375,2306003,14464.250390625,14461.7873046875,14279.272607421875,14011.679443359375,14074.030240885417,156.81107609400715,161.30149619632073,-4.490420102313578,14279.272607421875,14754.355034568618,13804.190180275133,57.4912415454666,40.28768487107719,0.000686354264927358
2021-07-13,14389.373273410927,14571.641952327807,14369.66855136586,14482.970703125,3358051,14444.545703125,14484.9404296875,14309.32236328125,14007.684456380208,14074.71581217448,153.1720784705867,159.67561265117394,-6.5035341805872235,14309.32236328125,14753.626424444881,13865.018302117618,57.192988313624184,57.55405964464722,0.008230534086996144
2021-07-14,14423.856714182528,14507.60178390285,14354.890186177558,14492.8232421875,4257878,14418.9296875,14498.2412109375,14341.342578125,14001.251920572917,14072.75977376302,149.36141873676206,157.61277386829158,-8.251355131529522,14341.342578125,14736.599969327479,13946.085186922523,61.11112334809848,58.99293609397319,0.0006802844018993781
2021-07-15,14502.67530231777,14748.984325794634,14492.822941378694,14665.2392578125,2180875,14472.1326171875,14518.43857421875,14378.288916015625,13998.66865234375,14072.240535481771,158.42771883861496,157.77576286235626,0.651955976258705,14378.288916015625,14747.482455580892,14009.095376450357,70.6713795770149,83.70380309606315,0.011896647930067283
2021-07-16,14581.494097807756,14694.796247892073,14517.453752107926,14606.125,2548011,14522.3798828125,14529.27626953125,14396.023193359375,13998.352327473958,14071.594547526041,159.00983403492683,158.02257709687038,0.9872569380564471,14396.023193359375,14773.541902255423,14018.504484463327,66.3120385399744,73.22848688485803,-0.004030909879701339
2021-07-19,14512.527529198233,14670.165302767256,14512.527529198233,14630.755859375,3159419,14575.5828125,14519.9166015625,14418.4373046875,13997.958707682292,14067.251188151042,159.61868419260827,158.34179851601797,1.2768856765902967,14418.4373046875,14795.802113772126,14041.072495602875,64.41948594432375,77.16548592998575,0.0016863377093514487
2021-07-20,14512.527081261636,14655.38630914914,14453.412917997843,14551.9365234375,2339130,14589.3759765625,14516.96083984375,14438.38828125,13996.1701171875,14063.633186848958,151.98910484885346,157.07125978258506,-5.082154933731601,14438.38828125,14798.440944542563,14078.335617957437,57.47125912963166,64.56699532926797,-0.0053872360864387625
2021-07-21,14630.75598826142,14650.460710131134,14507.601476575719,14556.86328125,3770767,14602.183984375,14510.5568359375,14452.181591796874,13993.975797526042,14061.519718424479,144.67246234122285,154.59150029431262,-9.91903795308977,14452.181591796874,14807.957791605006,14096.405391988743,53.94191349210005,65.35448879460256,0.00033856372343055163
2021-07-22,14630.755689538044,14739.131657608696,14601.198607336957,14729.279296875,2895347,14614.9919921875,14543.5623046875,14478.782958984375,13998.069889322916,14063.078938802084,151.04534524303745,153.8822692840576,-2.836924041020154,14478.782958984375,14833.860625336076,14123.705292632674,58.73607536913722,92.91348211049666,0.011844310981959927
2021-07-23,14729.278279554464,14891.84222043249,14719.425919501251,14753.9091796875,2574864,14644.548828125,14583.46435546875,14512.034619140624,14009.810595703126,14068.827335611979,156.28180716832867,154.36217686091183,1.9196303074168384,14512.034619140624,14836.618314530831,14187.450923750417,51.31576888097478,81.45695181585407,0.0016721716192675817
2021-07-26,14817.950715488216,14827.80307633628,14576.567874710649,14630.755859375,2379892,14644.548828125,14610.0658203125,14535.9265625,14022.618668619793,14068.671175130208,148.7792625302427,153.245593994778,-4.466331464535301,14535.9265625,14816.582559644328,14255.270565355673,52.232138116090304,64.9008174751763,-0.008347165406308199
2021-07-27,14660.313652317322,14729.280181595695,14556.86385839976,14561.7900390625,1719051,14646.51953125,14617.94775390625,14551.444091796875,14035.262548828125,14067.940299479167,135.70416340105476,149.73730787603336,-14.033144474978599,14551.444091796875,14798.134661322805,14304.753522270945,47.39134332114593,55.629387495769556,-0.004713756484994502
2021-07-28,14507.601017473004,14596.272263080647,14300.701444388498,14369.66796875,4837443,14609.08046875,14605.6322265625,14551.93671875,14051.272639973959,14064.998616536459,108.58767655524025,141.50738161187473,-32.919705056634484,14551.93671875,14797.050349685233,14306.823087814766,48.66073483027538,29.801429322724342,-0.013193575089128884
2021-07-29,14433.70889801233,14507.601605681335,14404.15181494473,14482.970703125,2479442,14559.81875,14587.40537109375,14552.92197265625,14067.36484375,14064.423958333333,95.1434941440748,132.23460411831476,-37.09110997423997,14552.92197265625,14796.689601988119,14309.15434332438,55.46223876991762,30.833477595011548,0.007884854028736177
2021-07-30,14443.560706368946,14453.41306701449,14216.95641152141,14236.6611328125,2865600,14456.369140625,14550.458984375,14539.867626953124,14079.844482421875,14061.552807617187,63.87741976117468,118.56316724688675,-54.68574748571207,14539.867626953124,14821.152670307521,14258.582583598727,45.4545706597759,2.919711902504311,-0.017006840334169437
2021-08-02,14310.55508700284,14463.266690340908,14280.998002485796,14414.0048828125,3970251,14413.0189453125,14528.78388671875,14524.350244140625,14092.40625,14061.175821940104,52.8003396063541,105.41060171878021,-52.61026211242611,14524.350244140625,14796.888806684994,14251.811681596257,47.651032606345645,29.197305483282364,0.012456835794964594
2021-08-03,14394.298429214421,14522.379113389497,14295.774826002822,14399.224609375,3562976,14380.505859375,14513.5126953125,14515.236767578124,14099.467106119791,14061.651334635417,42.34094912985711,92.7966712009956,-50.455722071138496,14515.236767578124,14791.888520478788,14238.585014677461,46.822707439794044,27.00726485087556,-0.0010254106029286003
2021-08-04,14428.782898690537,14601.19921875,14374.594912386134,14601.19921875,2789775,14426.812109375,14517.9462890625,14514.2515625,14115.723518880208,14063.240836588542,49.77568669379798,84.19247429955608,-34.4167876057581,14514.2515625,14789.45545777655,14239.047667223449,47.86886865481697,56.93449205111608,0.014026769833390906
2021-08-05,14601.198336693547,14748.983744959678,14601.198336693547,14660.3125,4119583,14462.28046875,14511.049609375,14527.30595703125,14135.920849609374,14063.493587239584,59.74896862629976,79.30377316490483,-19.55480453860507,14527.30595703125,14804.299545051164,14250.312369011337,51.80325865686348,65.69349697750187,0.0040485223415136495
2021-08-06,14684.943275790914,14778.540700225678,14635.681473456829,14734.205078125,1385259,14561.7892578125,14509.07919921875,14546.27177734375,14160.880159505208,14066.354077148437,72.77645821157967,77.99831017423979,-5.221851962660125,14546.27177734375,14825.493008762358,14267.050545925144,53.33330816014177,76.64239783588927,0.005040313985462452
2021-08-09,14630.75560546875,14778.541015625,14581.493802083334,14778.541015625,2694014,14634.696484375,14523.85771484375,14566.961767578125,14181.159586588541,14070.193815104167,85.6905894170086,79.53676602279356,6.153823394215038,14566.961767578125,14850.831824933837,14283.091710222412,57.467523899693695,83.21179623108378,0.0030090484871709844
2021-08-10,14734.205871026605,14788.393856510154,14591.346636569979,14615.9775390625,2632189,14678.0470703125,14529.27646484375,14573.612109375,14198.975944010417,14074.304956054688,81.86394092719456,80.00220100367376,1.8617399235208012,14573.612109375,14855.421675898893,14291.802542851108,51.76470656830123,59.12424328271253,-0.01099996788523483
2021-08-11,14571.641828891292,14739.131964855558,14517.453843726382,14665.2392578125,2404713,14690.855078125,14558.83359375,14582.23291015625,14214.411311848959,14078.420092773438,81.86264185765503,80.37428917447002,1.4883526831850133,14582.23291015625,14864.185250333012,14300.280569979488,47.936520722899,66.42351052163747,0.0033704019192930534
2021-08-12,14660.313564143627,14719.427731740981,14606.125577179388,14611.0517578125,1762633,14681.0029296875,14571.64169921875,14579.52353515625,14229.107763671875,14084.60410970052,76.60606689596352,79.62064471876872,-3.014577822805194,14579.52353515625,14859.149220330732,14299.897849981768,45.482931070897905,64.51624752842491,-0.0036949618787250893
2021-08-13,14586.419912238962,14620.903174442838,14305.627634293127,14478.0439453125,3996591,14629.770703125,14595.77998046875,14573.119482421875,14242.983170572918,14092.403434244792,61.00435426904369,75.89738662882371,-14.893032359780022,14573.119482421875,14856.027397322483,14290.211567521266,45.201242950405344,45.689608911826255,-0.009103233271956723
2021-08-17,14478.04364769991,14507.600728981364,14172.620474458196,14192.3251953125,3630283,14512.5275390625,14573.61201171875,14551.19794921875,14256.365966796875,14101.195922851562,25.293205011270402,65.77655030531305,-40.48334529404265,14551.19794921875,14879.590039730603,14222.805858706895,39.78201311075868,3.1999955549624244,-0.019734623757134417
2021-08-18,14138.13766955186,14448.487033029827,14074.0973247072,14379.5205078125,4223594,14465.2361328125,14571.6416015625,14542.5771484375,14268.517220052083,14106.344864908855,11.95910211687442,55.013060667625325,-43.053958550750906,14542.5771484375,14879.820686411489,14205.333610463511,50.27322818737783,42.75859807612143,0.013189897351127966
2021-08-19,14271.144738555373,14409.077790912828,14039.6142578125,14039.6142578125,5224120,14340.1111328125,14515.48310546875,14516.714697265625,14275.249674479166,14112.238671875,-25.739159149299667,38.86261670424033,-64.60177585354,14516.714697265625,14921.845726542128,14111.583667989122,39.07768893918639,0.0,-0.023638218660721466
2021-08-20,14133.211898384543,14241.587869721057,13734.191276645559,13808.083984375,10010660,14179.517578125,14430.26025390625,14470.654931640625,14275.988606770834,14113.357389322917,-73.45116162180784,16.399861039030696,-89.85102266083854,14470.654931640625,14972.056484080587,13969.253379200663,39.36433647882115,7.009346129558142,-0.01649121330442982
2021-08-23,13926.312596538437,14226.809614008846,13901.681693467091,14202.1787109375,4094890,14124.34453125,14377.0576171875,14443.068408203126,14283.624202473959,14117.069132486979,-78.55755390016384,-2.5916219488082106,-75.96593195135563,14443.068408203126,14939.538663057661,13946.59815334859,45.25385975353592,44.39255255399305,0.02854086975488057
2021-08-24,14320.40674625319,14482.970703125,14271.14494114052,14482.970703125,3455339,14182.4736328125,14347.5005859375,14435.679150390624,14295.118636067707,14123.852555338543,-59.26368461154925,-13.926034481356421,-45.33765013019283,14435.679150390624,14924.731183459122,13946.627117322127,51.67654865111304,71.0280396558711,0.01977105047771688
2021-08-25,14517.452685166567,14547.009765625,14349.962562568786,14547.009765625,4375739,14215.971484375,14340.60380859375,14434.94013671875,14307.598274739583,14131.047672526041,-38.363506426891036,-18.813528870463344,-19.54997755642769,14434.94013671875,14923.233859649132,13946.646413788367,48.851742561882574,77.10268448440353,0.0044216800415251
2021-08-26,14566.71537866763,14635.681903963994,14458.339410344774,14596.2724609375,5722469,14327.303125,14333.70712890625,14446.270361328125,14323.772574869792,14141.620947265625,-17.621744332194794,-18.575171962809634,0.9534276306148399,14446.270361328125,14938.685738495189,13953.85498416106,48.63732309637297,81.77566634324393,0.0033864482189946976
2021-08-27,14527.30558023456,14670.164807710587,14482.969957914414,14576.5673828125,3235421,14480.9998046875,14330.25869140625,14450.9501953125,14336.744840494792,14152.761751302083,-2.742173489257766,-15.408572268099261,12.666398778841495,14450.9501953125,14946.60259350949,13955.29779711551,46.56652606994953,79.90647359970777,-0.0013500075569111702
2021-08-30,14680.017179113553,14817.950226434083,14635.681556760524,14684.943359375,2693276,14577.552734375,14350.9486328125,14473.364306640626,14353.411735026042,14165.3341796875,17.592236822751147,-8.80841044992918,26.400647272680327,14473.364306640626,14968.758636553312,13977.96997672794,48.01669679572499,87.72726471278169,0.007434944985078351
2021-08-31,14675.090968030563,14817.9501953125,14537.157920999729,14817.9501953125,4597048,14644.5486328125,14413.5111328125,14493.561572265626,14373.116455078125,14176.250626627605,43.933505468792646,1.7399727338151845,42.19353273497746,14493.561572265626,15011.204230501437,13975.918914029815,54.334020953845034,99.99999712836673,0.009057361181620482
2021-09-01,14739.131716325519,14926.326571011472,14739.131716325519,14921.400390625,5170414,14719.4267578125,14467.69912109375,14519.670361328124,14393.3958984375,14186.403068033855,72.32302206291388,15.856582599634924,56.46643946327895,14519.670361328124,15068.984640526307,13970.356082129942,55.371893040944165,99.58677673501042,0.006981410650524822
2021-09-02,14872.138849990171,14936.179196147797,14822.877045253537,14881.9912109375,1874702,14776.5705078125,14551.93681640625,14533.7099609375,14416.220540364584,14196.755574544271,90.59757460958281,30.8047810016245,59.7927936079583,14533.7099609375,15105.68375103404,13961.73617084096,55.71724252193201,95.49180284334825,-0.0026411180355605524
2021-09-03,14891.843841060028,14990.367452314147,14862.286757683793,14950.9580078125,1388557,14851.4486328125,14666.22421875,14548.242236328126,14435.596875,14204.796484375,109.38441781299116,46.52070836389784,62.86370944909332,14548.242236328126,15147.860635647488,13948.623837008763,60.25642328989014,96.86274542815049,0.004634245236236456
2021-09-06,14946.031029413278,15044.55463540809,14886.916865816389,14960.8095703125,2252617,14906.621875,14742.0873046875,14559.5724609375,14454.891080729167,14212.878841145834,123.64278806850416,61.9451243048191,61.69766376368506,14559.5724609375,15182.111863970087,13937.033057904911,68.93204817793037,93.60901962531393,0.000658925166858948
2021-09-07,14941.104765253222,15010.0712890625,14896.769142804398,15010.0712890625,819776,14945.04609375,14794.79736328125,14571.148974609376,14472.461116536459,14221.127791341145,137.3345510115014,77.02300964615557,60.31154136534582,14571.148974609376,15218.93213640984,13923.365812808912,66.66666666666666,97.3684134164011,0.003292717450782412
2021-09-08,14946.032268765703,14955.88463018216,14680.018510521357,14704.6494140625,2127099,14901.6958984375,14810.561328125,14575.582568359376,14486.172347005207,14226.95352376302,122.13251142539957,86.04491000200437,36.0876014233952,14575.582568359376,15225.866554817021,13925.29858190173,67.90455056947849,74.06023153252796,-0.020347796430690734
2021-09-09,14630.755681040473,14773.614911596087,14591.346238128579,14620.9033203125,1037093,14849.4783203125,14813.0244140625,14573.365771484376,14498.980419921874,14231.349625651043,102.14965798699632,89.26585959900277,12.88379838799355,14573.365771484376,15222.664399443665,13924.067143525086,73.77521482122178,62.931022378036,-0.005695211860672567
2021-09-10,14596.27141883608,14778.540079820534,14596.27141883608,14753.9091796875,1302158,14810.0685546875,14830.75859375,14580.508642578125,14512.773697916668,14237.545206705729,95.93963159095983,90.60061399739419,5.339017593565643,14580.508642578125,15234.677724344809,13926.33956081144,69.04758693884376,62.42024662028118,0.009096965930293743
2021-09-13,14684.944288493169,14709.575191358806,14571.642135311235,14601.19921875,1972054,14738.146484375,14822.3841796875,14586.66640625,14518.60302734375,14241.614493815105,77.79890597408303,88.04027239273196,-10.241366418648937,14586.66640625,15239.090608824768,13934.242203675232,54.47763070882567,36.17038921193363,-0.010350474513408536
2021-09-14,14620.903202995009,14857.35985856905,14611.050842346089,14803.171875,1632992,14696.7666015625,14820.90634765625,14617.208740234375,14528.947998046875,14247.244938151041,78.81126838565797,86.19447159131717,-7.3832032056592,14617.208740234375,15248.762431672114,13985.655048796636,58.78382632060447,58.82352588470916,0.01383260739231873
2021-09-15,14788.392865500535,14975.587711899276,14778.540505163759,14965.7353515625,2275725,14748.9837890625,14825.33984375,14646.519482421874,14542.494970703125,14254.473990885417,91.67432232693864,87.29044173844146,4.383880588497178,14646.519482421874,15285.989331984183,14007.049632859565,61.755497581971234,85.96484430498404,0.010981665141444497
2021-09-16,15010.071637581503,15014.997817967977,14832.729143668495,14921.400390625,1341859,14809.083203125,14829.28076171875,14690.6087890625,14553.168359375,14261.821411132812,97.1707999289174,89.26651337653665,7.9042865523807535,14690.6087890625,15272.931948251402,14108.285629873599,60.80251691311033,75.72821398209251,-0.002962431173345048
2021-09-17,14936.179777328352,15024.851029304575,14837.656164021437,14995.2939453125,1374075,14857.36015625,14833.71435546875,14749.969287109376,14566.469059244791,14269.662654622396,106.26444002030985,92.66609870529129,13.598341315018558,14749.969287109376,15174.043729975914,14325.894844242837,59.93697598546157,90.29148421801864,0.004952186306449224
2021-09-23,14965.735488505748,15088.889993842366,14847.507163382596,15000.21875,2074212,14937.1640625,14837.6552734375,14789.8712890625,14581.65810546875,14278.398640950521,112.57095795849455,96.64707055593195,15.923887402562599,14789.8712890625,15140.792712363967,14438.949865761031,56.35740985355439,82.85710759747325,0.0003284233510501
2021-09-24,15059.33335582737,15064.259536185835,14881.99086292263,14970.662109375,1841196,14970.662109375,14833.71435546875,14814.255859375,14595.287190755209,14285.750056966146,113.87130742762747,100.09191793027107,13.779389497356405,14814.255859375,15142.423971299886,14486.087747450114,51.81159992817381,77.14289532234962,-0.001970413973129581
2021-09-27,14941.105197680316,14980.514640997639,14813.024506899013,14872.138671875,1885683,14951.9427734375,14850.46328125,14830.5123046875,14605.632177734375,14292.239786783854,105.73300151395597,101.22013464700805,4.512866866947917,14830.5123046875,15134.240880219542,14526.783729155457,49.65276989061684,58.095269338979726,-0.006581100874509915
2021-09-28,14827.802564798263,14837.654925306435,14468.19140625,14468.19140625,3226954,14861.3009765625,14835.19208984375,14824.108251953125,14607.438444010417,14296.135685221354,65.92818792473736,94.16174530255392,-28.233557377816567,14824.108251953125,15152.991647476118,14495.224856430132,36.235878879810315,0.0,-0.02716134340442322
2021-09-29,14271.144404484676,14389.372732309195,14182.473158616287,14345.037109375,4237751,14731.249609375,14794.3048828125,14812.53173828125,14605.46796875,14299.615096028645,24.166487636321108,80.16269376930737,-55.99620613298626,14812.53173828125,15190.708174873957,14434.355301688543,33.509186248741386,17.934789430313952,-0.008512072685311511
2021-09-30,14325.33182481674,15029.775583739984,14246.512942699454,14448.486328125,3491337,14620.903125,14779.03359375,14800.70888671875,14604.646940104167,14303.75331217448,-0.5758354544468602,64.01498792455652,-64.59082337900338,14800.70888671875,15209.246046405622,14392.171727031879,35.3845575157588,29.347774574637498,0.007211498859239107
2021-10-01,14310.553647219012,14354.889269533976,14064.2446343581,14118.4326171875,5772808,14450.4572265625,14710.55966796875,14765.7330078125,14594.548274739584,14303.555639648437,-46.28335515357503,41.955319308930214,-88.23867446250524,14765.7330078125,15275.330331744168,14256.135683880831,34.93663351628277,5.288462230158816,-0.022843480171000796
2021-10-05,13975.573717930858,14083.949686134762,13798.231224506286,13813.009765625,5432908,14238.6314453125,14595.287109375,14710.3134765625,14581.740201822917,14300.202986653645,-105.93086039686932,12.378083367770305,-118.30894376463962,14710.3134765625,15368.14845153406,14052.47850159094,31.363579635896386,1.1450386012033487,-0.021632914916538515
2021-10-06,13881.97635272521,13970.647599832753,12906.592634542247,13438.6201171875,9334834,14032.7171875,14447.00908203125,14638.144921875,14562.035481770834,14292.714119466145,-181.32188790845794,-26.361910887475346,-154.9599770209826,14638.144921875,15501.322930959046,13774.966912790955,22.699344470975518,24.379238712724234,-0.027104132610490494
2021-10-07,13620.888378906251,13827.787949218751,13615.962198660714,13793.3046875,7186677,13922.370703125,14326.81015625,14580.262255859376,14551.93681640625,14285.985709635417,-210.0286601172993,-63.09526073344014,-146.93339938385915,14580.262255859376,15507.965389225634,13652.559122493118,34.52825700234746,40.63204536168844,0.02639293076369298
2021-10-08,13862.271741143588,13886.902643313353,13660.298343351516,13714.486328125,3375532,13775.570703125,14198.2369140625,14517.94609375,14541.263444010418,14278.43788248698,-236.41373641206155,-97.75895586916442,-138.65478054289713,14517.94609375,15503.6430536594,13532.249133840602,28.118780476889967,37.020330439379336,-0.00571424768470663
2021-10-12,13630.740843613188,13670.150285878784,13433.693632285205,13502.66015625,4131125,13652.4162109375,14051.43671875,14442.575537109375,14526.895426432291,14269.287434895834,-271.2894453804711,-132.46505377142574,-138.82439160904534,14442.575537109375,15497.897565341023,13387.253508877726,21.165017300731705,27.31376268076121,-0.015445432428671912
2021-10-13,13492.809257347806,13768.675383091317,13492.809257347806,13665.2255859375,2286671,13622.859375,13930.74541015625,14390.604345703125,14513.266341145832,14260.475398763021,-282.5539187523809,-162.48282676761679,-120.07109198476414,14390.604345703125,15492.914542318355,13288.294149087895,26.34509467861497,34.7630421749011,0.012039511311573214
2021-10-14,13817.935929008152,14177.547095788042,13758.821764605978,14162.7685546875,4185100,13767.6890625,13900.203125,14367.697607421875,14507.7654296875,14254.508675130208,-248.46933578162862,-179.68012857041916,-68.78920721120946,14367.697607421875,15468.89734189399,13266.49787294976,36.47997051464879,57.56208771421139,0.036409422268301794
2021-10-15,14261.291760270884,14285.922661411249,14039.613650007606,14167.6943359375,3280471,13842.5669921875,13882.46884765625,14338.386865234375,14499.473014322917,14249.070833333333,-218.54039123723123,-187.45218110378158,-31.08821013344965,14338.386865234375,15427.442815670625,13249.330914798125,36.47999066212926,58.44746936770535,0.00034779790624828166
2021-10-18,14172.62105105504,14290.849380990849,14064.245081947216,14197.251953125,2686835,13939.1201171875,13857.34541015625,14318.189501953126,14492.658463541668,14245.505395507813,-190.24342657652596,-188.01043019833045,-2.2329963781955087,14318.189501953126,15401.69197669766,13234.68702720859,37.439996904293835,60.78888863865642,0.0020862686959954857
2021-10-19,14266.218317159712,14433.70844933631,14231.735054652765,14404.1513671875,4364389,14119.418359375,13885.91728515625,14298.2384765625,14488.881722005208,14243.42021484375,-149.40062719831985,-180.28846959832833,30.88784240000848,14298.2384765625,15358.587409450947,13237.889543674051,42.65841762081495,70.53366424269369,0.014573201542497083
2021-10-20,14448.487744728916,14492.823370266782,14285.923784423409,14310.5546875,2224087,14248.4841796875,13935.67177734375,14265.479443359374,14484.85869140625,14240.514404296875,-123.16511350444489,-168.86379837955164,45.69868487510675,14265.479443359374,15278.422093401992,13252.536793316756,47.260289782656216,66.12534513279944,-0.006497896148239035
2021-10-21,14315.479646309794,14354.889087868802,14098.727717735248,14108.580078125,2506412,14237.646484375,14002.6677734375,14224.838427734376,14477.3873046875,14235.68155110677,-117.31856747215716,-158.55475219807275,41.23618472591559,14224.838427734376,15191.122916412687,13258.553939056064,45.9999920704252,56.61252338320325,-0.014113681390101607
2021-10-22,14108.580173200628,14340.11064392005,14083.949272060263,14167.6943359375,2958826,14237.646484375,14040.10673828125,14183.458447265624,14468.027555338542,14233.04872233073,-106.68530921712045,-148.1808636018823,41.495554384761846,14183.458447265624,15079.12283742234,13287.79405710891,45.17766906108019,79.50304284194982,0.00418995090116514
2021-10-25,14147.988956889081,14216.955476873916,14079.022436904246,14212.029296875,1857358,14240.601953125,14089.86103515625,14144.048974609375,14458.996223958333,14234.40340983073,-93.60192983463094,-137.26507684843205,43.66314701380111,14144.048974609375,14953.62021846225,13334.4777307565,51.78235030046466,82.29803098201063,0.003129299650758366
2021-10-26,14300.702024208122,14522.380147215137,14276.071121651787,14482.970703125,2844536,14256.3658203125,14187.89208984375,14119.664404296875,14456.533138020834,14239.575903320312,-60.671170790403266,-121.9462956368263,61.27512484642304,14119.664404296875,14849.893368066107,13389.435440527643,62.92775952000483,97.56097607011799,0.01906423077171504
2021-10-27,14482.970746379899,14507.601649009795,14389.373316386287,14458.33984375,2224930,14285.9228515625,14267.203515625,14098.974462890625,14454.808968098958,14245.035758463542,-36.14416407295539,-104.78586932405213,68.64170525109674,14098.974462890625,14759.561947701119,13438.38697808013,72.74725111939794,94.11765438563746,-0.0017006772905840961
2021-10-28,14423.854954663213,14478.042934342617,14261.291015625,14261.291015625,1897001,14316.4650390625,14277.05576171875,14088.629443359376,14453.002685546875,14252.137662760417,-32.234943799197936,-90.2756842190813,58.04074041988336,14088.629443359376,14731.103328573497,13446.155558145254,61.22927863499092,76.01796954314797,-0.013628731255074134
2021-10-29,14345.037676455211,14349.963856975972,14113.507191979457,14133.2119140625,2413026,14309.5685546875,14273.60751953125,14078.03818359375,14447.173372395833,14257.269108072916,-39.02195090253008,-80.02493755577106,41.00298665324098,14078.03818359375,14709.605907586416,13446.470459601083,59.815239322214545,64.25341658818249,-0.00898089110040412
2021-11-01,14226.809043022557,14399.225357602123,14197.251960523201,14305.6279296875,3197576,14328.28828125,14284.4451171875,14070.895263671875,14448.322819010416,14264.083650716146,-30.14072786066572,-70.04809561674999,39.90736775608427,14070.895263671875,14687.885298751216,13453.905228592534,69.17646784444055,78.9473245931062,0.012199351193018293
2021-11-02,14305.627676060838,14532.231971205052,14295.775315402394,14453.4130859375,2978171,14322.3767578125,14289.3712890625,14087.644287109375,14448.979622395833,14270.692936197916,-11.049891328029844,-58.248454759005966,47.19856343097612,14087.644287109375,14727.819235194267,13447.469339024483,68.95731747418661,89.80891581271685,0.010330560600091632
2021-11-03,14468.19287109375,14591.347389914772,14364.74307528409,14414.0048828125,2043564,14313.509765625,14299.71630859375,14117.69404296875,14449.225960286458,14274.346533203125,0.8895671457212302,-46.42085037806053,47.31041752378176,14117.69404296875,14760.007491819842,13475.380594117656,57.75079687396436,67.8572299870384,-0.0027265672745035996
